Ruler|ˈru·lər|n.|1 person exercising government or dominion. 2 straight usu. Graduated strip of wood, metal, or plastic used to draw or measure.
Rumour-(us||rumor)|—n. (often foll. By of or that) general talk, assertion, or hearsay of doubtful accuracy (heard a rumour that you are leaving). —v. (usu. In passive) report by way of rumour (it is rumoured that you are leaving).
Runner|ˈrʌn·ər|n.|1 person, horse, etc. That runs, esp. In a race. 2 creeping rooting plant-stem. 3 rod, groove, roller, or blade on which a thing, e.g. A sledge, slides. 4 sliding ring on a rod etc. 5 messenger. 6 (in full runner bean) twining bean plant with long flat green edible seed pods. 7 long narrow ornamental cloth or rug.  do a runner slang leave hastily; flee.
Running|ˈrʌn·ɪŋ|—n.|1 action of runners in a race etc. 2 way a race etc. Proceeds. —adj. 1 continuous (running battle). 2 consecutive (three days running). 3 done with a run (running jump).  in (or out of) the running (of a competitor) with a good (or poor) chance of success. Make (or take up) the running take the lead; set the pace. Take a running jump (esp. As int.) Slang go away.
Run|rʌn|—v. (-nn-; past ran; past part. Run)|1 go with quick steps, never having both or all feet on the ground at once. 2 flee, abscond. 3 go or travel hurriedly or briefly (i'll just run down to the shops). 4 a advance by or as by rolling or on wheels, or smoothly or easily. B (cause to) be in action or operation or go in a specified way (left the engine running; ran the car into a tree). 5 be current or operative (lease runs for 99 years). 6 travel on its route (train is running late). 7 (of a play etc.) Be staged or presented (now running at the apollo). 8 extend; have a course, order, or tendency (road runs by the coast; prices are running high). 9 a (often absol.) Compete in (a race). B finish a race in a specified position. 10 (often foll. By for) seek election (ran for president). 11 flow (with) or be wet; drip (with) (walls running with condensation). 12 a cause (water etc.) To flow. B fill (a bath) thus. 13 spread rapidly (ink ran over the table). 14 traverse (a course, race, or distance). 15 perform (an errand). 16 publish (an article etc.) In a newspaper etc. 17 direct or manage (a business etc.). 18 own and use (a vehicle) regularly. 19 transport in a private vehicle (ran me to the station). 20 enter (a horse etc.) For a race. 21 smuggle (guns etc.). 22 chase or hunt. 23 allow (an account) to accumulate before paying. 24 (of a dyed colour) spread from the dyed parts. 25 a (of a thought, the eye, the memory, etc.) Pass quickly (ideas ran through my mind). B pass (one's eye) quickly (ran my eye down the page). 26 (of tights etc.) Ladder. 27 (of esp. The eyes or nose) exude liquid. —n. 1 running. 2 short excursion. 3 distance travelled. 4 general tendency. 5 regular route. 6 continuous stretch, spell, or course (run of bad luck). 7 (often foll. By on) high general demand (run on the dollar). 8 quantity produced at one time (print run). 9 average type or class (general run of customers). 10 point scored in cricket or baseball. 11 (foll. By of) free use of or access to (run of the house). 12 a animal's regular track. B enclosure for fowls etc. C range of pasture. 13 ladder in tights etc. 14 mus. Rapid scale passage. 15 (in full the runs) colloq. Diarrhoea.  on the run fleeing. Run about 1 bustle, hurry. 2 (esp. Of children) play freely. Run across happen to meet or find. Run after 1 pursue at a run. 2 pursue, esp. Sexually. Run along colloq. Depart. Run around 1 take from place to place by car etc. 2 (often foll. By with) slang engage in esp. Promiscuous sexual relations. Run away 1 (often foll. By from) flee, abscond. 2 mentally evade (a problem etc.). Run away with 1 carry off. 2 win easily. 3 deprive of self-control, carry away. 4 consume (money etc.). 5 (of a horse) bolt with (a rider etc.). 6 leave home to have a relationship with (esp. Another person's husband or wife). Run down 1 knock down. 2 reduce the numbers etc. Of. 3 (of an unwound clock etc.) Stop. 4 discover after a search. 5 colloq. Disparage. Run dry 1 cease to flow. 2 = run out 1. Run for it seek safety by fleeing. Run (or good run) for one's money 1 vigorous or close competition. 2 some return for outlay or effort. Run the gauntlet see *gauntlet2. Run high (of feelings) be strong. Run in 1 run (an engine or vehicle) carefully when new. 2 colloq. Arrest. Run in the family (of a trait) be common in a family. Run into 1 collide with. 2 encounter. 3 reach as many as (a usu. High figure). Run into the ground colloq.
Rural|ˈrʊər·əl|adj.|In, of, or suggesting the country (rural seclusion). [latin rus rur- the country]
Sad|sæd|adj. (sadder, saddest)|1 unhappy. 2 causing sorrow. 3 regrettable. 4 shameful, deplorable.  sadden v. Sadly adv. Sadness n. [old english]
Safe|seɪf|—adj.|1 free of danger or injury. 2 secure, not risky (in a safe place). 3 reliable, certain. 4 prevented from escaping or doing harm (have got him safe). 5 (also safe and sound) uninjured; with no harm done. 6 cautious, unenterprising. —n. 1 strong lockable cabinet etc. For valuables. 2 = *meat safe.  on the safe side with a margin for error.  safely adv. [french sauf from latin salvus]
Safety|ˈseɪf·ti|n.|Being safe; freedom from danger or risk.
Sail|seɪl|—n.|1 piece of material extended on rigging to catch the wind and propel a boat or ship. 2 ship's sails collectively. 3 voyage or excursion in a sailing-boat. 4 ship, esp. As discerned from its sails. 5 wind-catching apparatus of a windmill. —v. 1 travel on water by the use of sails or engine-power. 2 begin a voyage (sails at nine). 3 a navigate (a ship etc.). B travel on (a sea). 4 set (a toy boat) afloat. 5 glide or move smoothly or in a stately manner. 6 (often foll. By through) colloq. Succeed easily (sailed through the exams).  sail close to the wind 1 sail as nearly against the wind as possible. 2 come close to indecency or dishonesty. Sail into colloq. Attack physically or verbally. Under sail with sails set. [old english]
Sailor|ˈseɪ·lər|n.|1 member of a ship's crew, esp. One below the rank of officer. 2 person considered with regard to seasickness (a good sailor). [originally sailer: see *-er1]
Salad|ˈsæl·əd|n.|Cold mixture of usu. Raw vegetables, often with a dressing. [french salade from latin sal salt]
Salary|ˈsæl·ər·i|—n. (pl. -ies)|fixed regular wages, usu. Monthly or quarterly, esp. For white-collar work. —v. (-ies, -ied) (usu. As salaried adj.) Pay a salary to. [latin salarium money for buying salt]
Sale|seɪl|n.|1 exchange of a commodity for money etc.; act or instance of selling. 2 amount sold (sales were enormous). 3 temporary offering of goods at reduced prices. 4 a event at which goods are sold. B public auction.  on (or for) sale offered for purchase. [old english]
Salt|sɒlt|abbr.|Strategic arms limitation talks (or treaty).
Salt|sɒlt|—n.|1 (also common salt) sodium chloride, esp. Mined or evaporated from sea water, and used for seasoning or preserving food. 2 chemical compound formed from the reaction of an acid with a base. 3 piquancy; wit. 4 (in sing. Or pl.) A substance resembling salt in taste, form, etc. (bath salts). B (esp. In pl.) Substance used as a laxative. 5 (also old salt) experienced sailor. 6 = *salt-cellar. —adj. Containing, tasting of, or preserved with salt. —v. 1 cure, preserve, or season with salt or brine. 2 sprinkle (a road etc.) With salt.  salt away (or down) slang put (money etc.) By. The salt of the earth most admirable or honest person or people (matt. 5:13). Take with a pinch (or grain) of salt regard sceptically. Worth one's salt efficient, capable. [old english]
Salty|ˈsɒlti|adj. (-ier, -iest)|1 tasting of or containing salt. 2 (of wit etc.) Piquant. saltiness n.
Same|seɪm|—adj.|1 (often prec. By the) identical; not different (on the same bus). 2 unvarying (same old story). 3 (usu. Prec. By this, these, that, those) just mentioned (this same man later died). —pron. (prec. By the) 1 the same person or thing. 2 law or archaic the person or thing just mentioned. —adv. (usu. Prec. By the) similarly; in the same way (feel the same).  all (or just) the same 1 nevertheless. 2 emphatically the same. At the same time 1 simultaneously. 2 notwithstanding. Be all (or just) the same to make no difference to. Same here colloq. The same applies to me.  sameness n. [old norse]
Sample|ˈsæm·pəl|—n.|1 small representative part or quantity. 2 specimen. 3 illustrative or typical example. —v. (-ling) 1 take or give samples of. 2 try the qualities of. 3 experience briefly. [anglo-french: related to *example]
Sand|sænd|—n.|1 fine loose grains resulting from the erosion of esp. Siliceous rocks and forming the seashore, deserts, etc. 2 (in pl.) A grains of sand. B expanse of sand. C sandbank. —v. Smooth with sandpaper or sand. [old english]
Satisfaction|ˌsæt̬·əsˈfæk·ʃən|n.|1 satisfying or being satisfied (derived great satisfaction). 2 thing that satisfies (is a great satisfaction to me). 3 (foll. By for) atonement; compensation (demanded satisfaction).
Satisfy|ˈsæt̬·əsˌfɑɪ|v. (-ies, -ied)|1 a meet the expectations or desires of. B be adequate. 2 meet (an appetite or want). 3 rid (a person) of such an appetite or want. 4 pay (a debt or creditor). 5 adequately fulfil or comply with (conditions etc.). 6 (often foll. By of, that) convince, esp. With proof etc.  satisfy oneself (often foll. By that) become certain. [latin satisfacio]
Saturday|ˈsæt̬·ər·deɪ|—n.|Day of the week following friday. —adv. Colloq. 1 on saturday. 2 (saturdays) on saturdays; each saturday. [latin: related to *saturnalia]
Sauce|sɔs|—n.|1 liquid or viscous accompaniment to a dish. 2 something adding piquancy or excitement. 3 colloq. Impudence, impertinence, cheek. —v. (-cing) colloq. Be impudent to; cheek. [latin salsus salted]
Saving|seɪv|—adj. (often in comb.)|Making economical use of (labour-saving). —n. 1 anything that is saved. 2 an economy (a saving in expenses). 3 (usu. In pl.) Money saved. 4 act of preserving or rescuing. —prep. 1 except. 2 without offence to (saving your presence).
Say|seɪ|—v. (3rd sing. Present says; past and past part. Said)|1 (often foll. By that) a utter (specified words); remark. B express (say what you feel). 2 (often foll. By that) a state; promise or prophesy. B have specified wording; indicate (clock says ten to six). 3 (in passive; usu. Foll. By to + infin.) Be asserted (is said to be old). 4 (foll. By to + infin.) Colloq. Tell to do (he said to hurry). 5 convey (information) (spoke, but said little). 6 offer as an argument or excuse (much to be said in favour of it). 7 (often absol.) Give an opinion or decision as to (hard to say). 8 take as an example or as near enough (paid, say, £20). 9 recite or repeat (prayers, mass, tables, a lesson, etc.). 10 convey (inner meaning etc.) (what is the poem saying?). 11 (the said) law or joc. The previously mentioned. —n. 1 opportunity to express a view (let him have his say). 2 share in a decision (had no say in it).  i'll say colloq. Yes indeed. I say! Exclamation of surprise etc. Or drawing attention. That is to say in other words, more explicitly. [old english]
Scare|skeər|—v. (-ring)|1 frighten, esp. Suddenly. 2 (as scared adj.) (usu. Foll. By of, or to + infin.) Frightened; terrified. 3 (usu. Foll. By away, off, up, etc.) Drive away by frightening. 4 become scared (they don't scare easily). —n. 1 sudden attack of fright. 2 alarm caused by rumour etc. (a measles scare). [old norse]
Scene|sin|n.|1 place in which events, real or fictional, occur. 2 a incident, real or fictional. B description of this. 3 public display of emotion, temper, etc. (made a scene in the restaurant). 4 a continuous portion of a play in a fixed setting; subdivision of an act. B similar section of a film, book, etc. 5 a piece of scenery used in a play. B these collectively. 6 landscape or view. 7 colloq. A area of interest (not my scene). B milieu (well-known on the jazz scene).  behind the scenes 1 offstage. 2 secret; secretly. Set the scene describe the location of events. [greek skene tent, stage]
Schedule|ˈskedʒ·ul|—n.|1 a list of intended events, times, etc. B plan of work. 2 list of rates or prices. 3 us timetable. 4 tabulated list. —v. (-ling) 1 include in a schedule. 2 make a schedule of. 3 list (a building) for preservation.  according to (or on) schedule as planned; on time. [latin schedula slip of paper]
Scheme|skim|—n.|1 systematic plan or arrangement (colour scheme). 2 artful plot. 3 timetable, outline, syllabus, etc. —v. (-ming) plan, esp. Secretly or deceitfully.  scheming adj. [greek: related to *schema]
Science|ˈsɑɪ·əns|n.|1 branch of knowledge involving systematized observation and experiment. 2 a knowledge so gained, or on a specific subject. B pursuit or principles of this. 3 skilful technique. [latin scio know]
Scientific|ˌsɑɪ·ənˈtɪf·ɪk|adj.|1 a following the systematic methods of science. B systematic, accurate. 2 of, used in, or engaged in science.  scientifically adv.
Scientist|ˈsɑɪ·ən·t̬ɪst|n.|Student or expert in science.
Scissors|ˈsɪz·ərz|n.pl. (also pair of scissors sing.)|Hand-held cutting instrument with two pivoted blades opening and closing. [latin caedo cut: related to *chisel]
Score|skɔr|—n.|1 a number of points, goals, runs, etc., made by a player or side in some games. B respective numbers of points etc. At the end of a game (score was five–nil). C act of gaining esp. A goal. 2 (pl. Same or -s) twenty or a set of twenty. 3 (in pl.) A great many (scores of people). 4 reason or motive (rejected on that score). 5 mus. A copy of a composition showing all the vocal and instrumental parts arranged one below the other. B music for a film or play, esp. For a musical. 6 notch, line, etc. Cut or scratched into a surface. 7 record of money owing. —v. (-ring) 1 a win or gain (a goal, points, success, etc.). B count for (points in a game etc.) (a boundary scores six). 2 a make a score in a game (failed to score). B keep score in a game. 3 mark with notches etc. 4 have an advantage (that is where he scores). 5 mus. (often foll. By for) orchestrate or arrange (a piece of music). 6 slang a obtain drugs illegally. B make a sexual conquest.  keep score (or the score) register scores as they are made. Know the score colloq. Be aware of the essential facts. On that score so far as that is concerned. Score off (or score points off) colloq. Humiliate, esp. Verbally. Score out delete.  scorer n. [old norse: related to *shear]
Scratch|skrætʃ|—v.|1 score, mark, or wound superficially, esp. With a sharp object. 2 (also absol.) Scrape, esp. With the nails to relieve itching. 3 make or form by scratching. 4 (foll. By together, up, etc.) = *scrape 9. 5 (foll. By out, off, through) strike (out) (writing etc.). 6 (also absol.) Withdraw (a competitor, oneself, etc.) From a race or competition. 7 (often foll. By about, around, etc.) A scratch the ground etc. In search. B search haphazardly (scratching about for evidence). —n. 1 mark or wound made by scratching. 2 sound of scratching. 3 spell of scratching oneself. 4 colloq. Superficial wound. 5 line from which competitors in a race (esp. Those not receiving a handicap) start. —attrib.adj. 1 collected by chance. 2 collected or made from whatever is available; heterogeneous. 3 with no handicap given (scratch race).  from scratch 1 from the beginning. 2 without help. Scratch one's head be perplexed. Scratch the surface deal with a matter only superficially. Up to scratch up to the required standard. [origin uncertain]
Scream|skrim|—n.|1 loud high-pitched cry of fear, pain, etc. 2 similar sound or cry. 3 colloq. Hilarious occurrence or person. —v. 1 emit a scream. 2 speak or sing (words etc.) In a screaming tone. 3 make or move with a screaming sound. 4 laugh uncontrollably. 5 be blatantly obvious. [old english]
Screen|skrin|—n.|1 fixed or movable upright partition for separating, concealing, or protecting from heat etc. 2 thing used to conceal or shelter. 3 a concealing stratagem. B protection thus given. 4 a blank surface on which a photographic image is projected. B (prec.
Screw|skru|—n.|1 thin cylinder or cone with a spiral ridge or thread running round the outside (male screw) or the inside (female screw). 2 (in full wood-screw) metal male screw with a slotted head and a sharp point. 3 (in full screw-bolt) blunt metal male screw on which a nut is threaded to bolt things together. 4 straight screw used to exert pressure. 5 (in sing. Or pl.) Instrument of torture acting in this way. 6 (in full screw-propeller) propeller with twisted blades acting like a screw on the water or air. 7 one turn of a screw. 8 (foll. By of) small twisted-up paper (of tobacco etc.). 9 (in billiards etc.) An oblique curling motion of the ball. 10 slang prison warder. 11 coarse slang a act of sexual intercourse. B partner in this. —v. 1 fasten or tighten with a screw or screws. 2 turn (a screw). 3 twist or turn round like a screw. 4 (of a ball etc.) Swerve. 5 (foll. By out of) extort (consent, money, etc.) From. 6 (also absol.) Coarse slang have sexual intercourse with. 7 swindle.  have a screw loose colloq. Be slightly crazy. Put the screws on colloq. Pressurize, intimidate. Screw up 1 contract or contort (one's face etc.). 2 contract and crush (a piece of paper etc.) Into a tight mass. 3 summon up (one's courage etc.). 4 slang a bungle. B spoil (an event, opportunity, etc.). C upset, disturb mentally. [french escroue]
Sea|si|n.|1 expanse of salt water that covers most of the earth's surface. 2 any part of this. 3 named tract of this partly or wholly enclosed by land (north sea). 4 large inland lake (sea of galilee). 5 waves of the sea; their motion or state (choppy sea). 6 (foll. By of) vast quantity or expanse. 7 (attrib.) Living or used in, on, or near the sea (often prefixed to the name of a marine animal, plant, etc., having a superficial resemblance to what it is named after) (sea lettuce).  at sea 1 in a ship on the sea. 2 perplexed, confused. By sea in a ship or ships. Go to sea become a sailor. On the sea 1 = at sea 1. 2 on the coast. [old english]
Search|sɜrtʃ|—v.|1 (also absol.) Look through or go over thoroughly to find something. 2 examine or feel over (a person) to find anything concealed. 3 probe (search one's conscience). 4 (foll. By for) look thoroughly in order to find. 5 (as searching adj.) (of an examination) thorough; keenly questioning (searching gaze). 6 (foll. By out) look for; seek out. —n. 1 act of searching. 2 investigation.  in search of trying to find. Search me! Colloq. I do not know.  searcher n. Searchingly adv. [anglo-french cerchier]
Season|ˈsi·zən|—n.|1 each of the climatic divisions of the year (spring, summer, autumn, winter). 2 proper or suitable time. 3 time when something is plentiful, active, etc. 4 (usu. Prec. By the) = *high season. 5 time of year for an activity or for social life generally (football season; london in the season). 6 indefinite period. 7 colloq. = *season ticket. —v. 1 flavour (food) with salt, herbs, etc. 2 enhance with wit etc. 3 moderate. 4 (esp. As seasoned adj.) Make or become suitable by exposure to the weather or experience (seasoned wood; seasoned campaigner).  in season 1 (of food) plentiful and good. 2 (of an animal) on heat. [latin satio sowing]
Seat|sit|—n.|1 thing made or used for sitting on. 2 a buttocks. B part of a garment covering them. 3 part of a chair etc. On which the buttocks rest. 4 place for one person in a theatre etc. 5 position as an mp, committee member, etc., or the right to occupy it. 6 supporting or guiding part of a machine. 7 location (seat of learning). 8 country mansion. 9 manner of sitting on a horse etc. —v. 1 cause to sit. 2 provide sitting accommodation for (bus seats 50). 3 (as seated adj.) Sitting. 4 put or fit in position.  be seated sit down. By the seat of one's pants colloq. By instinct rather than knowledge. Take a seat sit down. [old norse: related to *sit]
Secondary|ˈsek·ənˌder·i|—adj.|1 coming after or next below what is primary. 2 derived from or supplementing what is primary. 3 (of education, a school, etc.) Following primary, esp. From the age of 11. —n. (pl. -ies) secondary thing.  secondarily adv. [latin: related to *second1]
Secret|ˈsi·krət|—adj.|1 kept or meant to be kept private, unknown, or hidden. 2 acting or operating secretly. 3 fond of secrecy. —n. 1 thing kept or meant to be kept secret. 2 mystery. 3 effective but not generally known method (what's their secret?; the secret of success).  in secret secretly.  secretly adv. [latin secerno secret- separate]
Secretary|ˈsek·rɪˌter·i|n. (pl. -ies)|1 employee who assists with correspondence, records, making appointments, etc. 2 official of a society or company who writes letters, organizes business, etc. 3 principal assistant of a government minister, ambassador, etc.  secretarial adj. Secretaryship n. [latin secretarius: related to *secret]
Section|ˈsek·ʃən|—n.|1 each of the parts of a thing or out of which a thing can be fitted together. 2 part cut off. 3 subdivision. 4 us a area of land. B district of a town. 5 act of cutting or separating surgically. 6 a cutting of a solid by a plane. B resulting figure or area. —v. 1 arrange in or divide into sections. 2 compulsorily commit to a psychiatric hospital. [latin seco sect- cut]
Sector|-tɚ|n.|1 distinct part of an enterprise, society, the economy, etc. 2 military subdivision of an area. 3 plane figure enclosed by two radii of a circle, ellipse, etc., and the arc between them. [latin: related to *section]
Secure|sɪˈkjʊər|—adj.|1 untroubled by danger or fear. 2 safe. 3 reliable; stable; fixed. —v. (-ring) 1 make secure or safe. 2 fasten or close securely. 3 succeed in obtaining.  securely adv. [latin se without, cura care]
Security|sɪˈkjʊər·ə·t̬i|n. (pl. -ies)|1 secure condition or feeling. 2 thing that guards or guarantees. 3 a safety against espionage, theft, etc. B organization for ensuring this. 4 thing deposited as a guarantee of an undertaking or loan, to be forfeited in case of default. 5 (often in pl.) Document as evidence of a loan, certificate of stock, bonds, etc.
Seed|sid|—n.|1 a part of a plant capable of developing into another such plant. B seeds collectively, esp. For sowing. 2 semen. 3 prime cause, beginning. 4 offspring, descendants. 5  (in tennis etc.) Seeded player. —v. 1 a place seeds in. B sprinkle (as) with seed. 2  sow seeds. 3 produce or drop seed. 4 remove seeds from (fruit etc.). 5  place a crystal etc. In (a cloud) to produce rain. 6 sport a so position (a strong competitor in a knockout competition) that he or she will not meet other strong competitors in early rounds. B arrange (the order of play) in this way.  go (or run) to seed 1 cease flowering as seed develops. 2 become degenerate, unkempt, etc.  seedless adj. [old english]
Seek|sik|v. (past and past part. Sought)|1 (often foll. By for, after) search or inquire. 2 a try or want to find or get or reach (sought my hand). B request (sought help). 3 endeavour (seek to please).  seek out 1 search for and find. 2 single out as a friend etc.  seeker n. [old english]
Seem|sim|v. (often foll. By to + infin.)|Appear or feel (seems ridiculous).  i etc. Can't seem to i etc. Appear unable to (can't seem to manage it). It seems (or would seem) (often foll. By that) it appears to be the case. [old norse]
Selection|səˈlek·ʃən|n.|1 selecting or being selected. 2 selected person or thing. 3 things from which a choice may be made. 4 evolutionary process by which some species thrive better than others.
Select|səˈlekt|—v.|Choose, esp. With care. —adj. 1 chosen for excellence or suitability. 2 (of a society etc.) Exclusive. [latin seligo -lect-]
Self-|self|comb.|Form expressing reflexive action: 1 of or by oneself or itself (self-locking). 2 on, in, for, or of oneself or itself (self-absorbed).
Self|self|n. (pl. Selves)|1 individuality, personality, or essence (showed his true self; is her old self again). 2 object of introspection or reflexive action. 3 a one's own interests or pleasure. B concentration on these. 4 commerce or colloq. Myself, yourself, etc. (cheque drawn to self). [old english]
Sell|sel|—v. (past and past part. Sold)|1 exchange or be exchanged for money (these sell well). 2 stock for sale (do you sell eggs?). 3 (foll. By at, for) have a specified price (sells at £5). 4 (also refl.) Betray or prostitute for money etc. 5 (also refl.) Advertise or publicize (a product, oneself, etc.). 6 cause to be sold (name alone will sell it). 7 colloq. Make (a person) enthusiastic about (an idea etc.). —n. Colloq. 1 manner of selling (soft sell). 2 deception; disappointment.  sell down the river see *river. Sell off sell at reduced prices. Sell out 1 (also absol.) Sell (all one's stock, shares, etc.). 2 betray; be treacherous or disloyal. Sell short disparage, underestimate. Sell up sell one's business, house, etc. [old english]
Senate|ˈsen·ɪt|n.|1 legislative body, esp. The upper and smaller assembly in the us, france, etc. 2 governing body of a university or (us) a college. 3 ancient roman state council. [latin senatus from senex old man]
Senator|ˈsen·ə·t̬ər|n.|Member of a senate.  senatorial adj. [latin: related to *senate]
Send|send|v. (past and past part. Sent)|1 a order or cause to go or be conveyed. B propel (sent him flying). C cause to become (sent me mad). 2 send a message etc. (he sent to warn me). 3 (of god, etc.) Grant, bestow, or inflict; bring about; cause to be. 4 slang put into ecstasy.  send away for order (goods) by post. Send down 1 rusticate or expel from a university. 2 send to prison. Send for 1 summon. 2 order by post. Send in 1 cause to go in. 2 submit (an entry etc.) For a competition etc. Send off 1 dispatch (a letter, parcel, etc.). 2 attend the departure of (a person) as a sign of respect etc. 3 sport (of a referee) order (a player) to leave the field. Send off for = send away for. Send on transmit further or in advance of oneself. Send up 1 cause to go up. 2 transmit to a higher authority. 3 colloq. Ridicule by mimicking. Send word send information.  sender n. [old english]
Senior|ˈsin·jər|—adj.|1 more or most advanced in age, standing, or position. 2 (placed after a person's name) senior to a relative of the same name. —n. 1 senior person. 2 one's elder or superior.  seniority n. [latin comparative of senex old]
Sense|sens|—n.|1 a any of the five bodily faculties transmitting sensation. B sensitiveness of all or any of these (good sense of smell). 2 ability to perceive or feel. 3 (foll. By of) consciousness; awareness (sense of guilt). 4 quick or accurate appreciation, understanding, or instinct (sense of humour). 5 practical wisdom, common sense. 6 a meaning of a word etc. B intelligibility or coherence. 7 prevailing opinion (sense of the meeting). 8 (in pl.) Sanity, ability to think. —v. (-sing) 1 perceive by a sense or senses. 2 be vaguely aware of. 3 realize. 4 (of a machine etc.) Detect.  come to one's senses 1 regain consciousness. 2 regain common sense. In a (or one) sense if the statement etc. Is understood in a particular way. Make sense be intelligible or practicable. Make sense of show or find the meaning of. Take leave of one's senses go mad. [latin sensus from sentio sens- feel]
Sensible|ˈsen·sə·bəl|adj.|1 having or showing wisdom or common sense. 2 a perceptible by the senses. B great enough to be perceived. 3 (of clothing etc.) Practical. 4 (foll. By of) aware.  sensibly adv.
Sensitive|ˈsen·sə·t̬ɪv|adj.|1 (often foll. By to) acutely susceptible to external stimuli or impressions; having sensibility. 2 easily offended or hurt. 3 (often foll. By to) (of an instrument etc.) Responsive to or recording slight changes. 4 (of photographic materials) responding (esp. Rapidly) to light. 5 (of a topic etc.) Requiring tactful treatment or secrecy.  sensitively adv. Sensitiveness n. Sensitivity n.
Sentence|ˈsen·t̬əns|—n.|1 statement, question, exclamation, or command containing or implying a subject and predicate (e.g. I went; come here!). 2 a decision of a lawcourt, esp. The punishment allotted to a convicted criminal.
Separate|ˈsep·ər·ət|—adj.|Forming a unit by itself, existing apart; disconnected, distinct, or individual. —n. (in pl.) Trousers, skirts, etc. That are not parts of suits. —v. (-ting) 1 make separate, sever. 2 prevent union or contact of. 3 go different ways. 4 (esp. As separated adj.) Cease to live with one's spouse. 5 (foll. By from) secede. 6 a divide or sort into parts or sizes. B (often foll. By out) extract or remove (an ingredient etc.).  separately adv. Separateness n. [latin separo (v.)]
Separation|ˌsep·əˈreɪ·ʃən|n.|1 separating or being separated. 2 (in full judicial or legal separation) legal arrangement by which a couple remain married but live apart. [latin: related to *separate]
September|sepˈtem·bər|n.|Ninth month of the year. [latin septem seven, originally the 7th month of the roman year]
Series|ˈsɪər·iz|n. (pl. Same)|1 number of similar or related things, events, etc.; succession, row, or set. 2 set of related but individual programmes. 3 set of related geological strata. 4 arrangement of the twelve notes of the chromatic scale as a basis for serial music. 5 set of electrical circuits or components arranged so that the same current passes through each successively.  in series in ordered succession. [latin sero join]
Serious|ˈsɪər·i·əs|adj.|1 thoughtful, earnest. 2 important, demanding consideration. 3 not negligible; dangerous, frightening (serious injury). 4 sincere, in earnest, not frivolous. 5 (of music, literature, etc.) Intellectual in content or appeal; not popular.  seriously adv. Seriousness n. [latin seriosus]
Servant|ˈsɜr·vənt|n.|1 person employed to do domestic duties, esp. In a wealthy household. 2 devoted follower or helper. [french: related to *serve]
Serve|sɜrv|—v. (-ving)|1 do a service for (a person, community, etc.). 2 be a servant to. 3 carry out duties (served on six committees). 4 (foll. By in) be employed in (esp. The armed forces) (served in the navy). 5 a be useful to or serviceable for. B meet requirements; perform a function. 6 a go through a due period of (apprenticeship, a prison sentence, etc.). B go through (a due period) of imprisonment etc. 7 present (food) to eat. 8 (in full serve at table) act as a waiter. 9 a attend to (a customer etc.). B (foll. By with) supply with (goods). 10 treat (a person) in a specified way. 11  a (often foll. By on) deliver (a writ etc.). B (foll. By with) deliver a writ etc. To. 12 (also absol.) (in tennis etc.) Deliver (a ball etc.) To begin or resume play. 13 (of an animal) copulate with (a female). —n. = *service n. 16a, b.  serve a person right be a person's deserved punishment etc. Serve up derog. Offer (served up the same old excuses). [latin servio]
Service|ˈsɜr·vɪs|—n.|1 work, or the doing of work, for another or for a community etc. (often in pl.: the services of a lawyer). 2 work done by a machine etc. (has given good service). 3 assistance or benefit given. 4 provision or supplying of a public need, e.g. Transport, or (often in pl.) Of water, gas, electricity, etc. 5 employment as a servant. 6 state or period of employment (resigned after 15 years' service). 7 public or crown department or organization (civil service). 8 (in pl.) The armed forces.
Session|ˈseʃ·ən|n.|1 period devoted to an activity (recording session). 2 assembly of a parliament, court, etc. 3 single meeting for this. 4 period during which these are regularly held. 5 academic year.  in session assembled for business; not on vacation.  sessional adj. [latin sedeo sess- sit]
Seven|ˈsev·ən|adj.|& n. 1 one more than six. 2 symbol for this (7, vii, vii). 3 size etc. Denoted by seven. 4 seven o'clock. [old english]
Seventeen|ˌsev·ənˈtin|adj.|& n. 1 one more than sixteen. 2 symbol for this (17, xvii, xvii). 3 size etc. Denoted by seventeen.  seventeenth adj. & n. [old english]
Seventh|ˈsev·ənθ|adj.|& n. 1 next after sixth. 2 one of seven equal parts of a thing.  seventhly adv.
Seventy|ˈsev·ən·t̬i|adj.|& n. (pl. -ies) 1 seven times ten. 2 symbol for this (70, lxx, lxx). 3 (in pl.) Numbers from 70 to 79, esp. The years of a century or of a person's life.  seventieth adj. & n. [old english]
Several|ˈsev·ər·əl|—adj.|& pron. More than two but not many; a few. —adj. Formal separate or respective (went their several ways).  severally adv. [latin separ distinct]
Severe|səˈvɪər|adj.|1 rigorous and harsh (severe critic). 2 serious (severe shortage). 3 forceful (severe storm). 4 extreme (severe winter). 5 exacting (severe competition). 6 plain in style.  severely adv. Severity n. [latin severus]
Sewing|ˈsoʊ·ɪŋ|n.|Material or work to be sewn.
Sew|soʊ|v. (past part. Sewn or sewed)|fasten, join, etc., with a needle and thread or a sewing-machine.  sew up 1 join or enclose by sewing. 2 (esp. In passive) colloq. Satisfactorily arrange or finish; gain control of. [old english]
Sex|seks|—n.|1 each of the main groups (male and female) into which living things are categorized on the basis of their reproductive functions (what sex is your dog?). 2 sexual instincts, desires, etc., or their manifestation. 3 colloq. Sexual intercourse. 4 (attrib.) Of or relating to sex or sexual differences. —v. 1 determine the sex of. 2 (as sexed adj.) Having a specified sexual appetite (highly sexed). [latin sexus]
